date,close,high,low,open,volume,ma_5,ma_20,return_1d
2010-02-18,11.689579010009766,11.748876690441865,11.381230770158485,11.614468212656618,680069,11.44448184967041,11.291888856887818,0.00955948297993614
2010-02-19,11.831893920898438,11.831893920898438,11.424715212626431,11.507732567560547,801304,11.56070556640625,11.324502611160279,0.01217451122635027
2010-02-22,12.041413307189941,12.13233722705037,11.788409452996309,11.843753857598424,762848,11.709345436096191,11.360279035568237,0.017708017642165785
2010-02-23,12.096757888793945,12.163962128609892,11.990021610143161,12.061179129243683,713208,11.847706985473632,11.403368806838989,0.0045961865266228585
2010-02-24,11.89909839630127,12.116523477920305,11.685625839938501,12.057225796934288,992614,11.911748504638672,11.44566788673401,-0.01633987340325138
2010-02-25,13.092962265014648,13.314341404063986,12.25488657322117,12.25488657322117,5375990,12.192425155639649,11.544695329666137,0.10033229652798581
2010-02-26,13.662223815917969,13.915227709320165,13.053432254905088,13.124589788427226,2998822,12.558491134643555,11.667046642303466,0.04347843821595898
2010-03-01,13.68989372253418,13.796630004885134,13.440842397048616,13.721518449885256,1303097,12.888187217712403,11.783270454406738,0.002025285706707125
2010-03-02,13.583157539367676,13.776862954364962,13.5040934583798,13.713611991179043,1379501,13.185467147827149,11.884274435043334,-0.0077967137897361205
2010-03-03,13.67012882232666,13.784770161729027,13.535720330731001,13.567345059800694,896973,13.539673233032227,11.98903398513794,0.006402876702778171
2010-03-04,14.112885475158691,14.184043000036857,13.678033766678567,13.828255375646027,1715782,13.743657875061036,12.133325481414795,0.03238862329584635
2010-03-05,14.132649421691895,14.20775946314311,13.998240947290597,14.069398463621978,1012133,13.83774299621582,12.288290405273438,0.0014004185443148298
2010-03-08,13.99428939819336,14.148463524990195,13.824302153770722,14.116837289738589,904738,13.898622131347656,12.435941934585571,-0.009790098046737694
2010-03-09,13.776863098144531,13.934991261770557,13.717566167801218,13.915225618322786,1074801,13.937363243103027,12.568373775482177,-0.0155367874610981
2010-03-10,14.041727066040039,14.041727066040037,13.670127854649403,13.737331341679056,770987,14.011682891845703,12.711874532699586,0.01922527399805407
2010-03-11,14.3777494430542,14.547736708102871,13.994291096242472,14.231481857322345,1467601,14.064655685424805,12.861305141448975,0.023930274063425738
2010-03-12,14.480537414550781,14.51611618984049,14.255205673723472,14.322409189258188,910620,14.134233283996583,13.022793245315551,0.007149100205403824
2010-03-15,14.63470458984375,14.713768664591715,14.4844829986248,14.4844829986248,1337429,14.26231632232666,13.189617776870728,0.01064650923370114
2010-03-16,14.96281909942627,15.022117535010052,14.650518328347673,14.705862730614212,1396450,14.499507522583007,13.367511224746703,0.022420302888124244
2010-03-17,14.91933822631836,15.014213932304735,14.836320098552585,14.982589199649995,1309703,14.675029754638672,13.534533596038818,-0.002905927874886749
2010-03-18,15.113041877746582,15.172340317963126,14.907475861823736,14.911429895449894,1056539,14.822088241577148,13.70570673942566,0.012983394336252951
2010-03-19,15.085367202758789,15.322557908718016,15.006303131431803,15.101180318628533,1397560,14.94305419921875,13.868380403518676,-0.0018311783432919393
2010-03-22,15.239542007446289,15.267214207469488,14.863988782531992,15.022116932397527,843652,15.064021682739257,14.028286838531494,0.010220155904412165
2010-03-23,15.180248260498047,15.393719347081868,15.132808900793094,15.188153312426756,1003884,15.107507514953614,14.182461357116699,-0.0038907827360736835
2010-03-24,15.334419250488281,15.377904567248489,15.057695741304798,15.275120817084034,834094,15.190523719787597,14.35422739982605,0.010156025602783947
2010-03-25,15.7811279296875,15.844380394035829,15.346277793445005,15.409528749771582,1838409,15.324140930175782,14.488635683059693,0.029131111645130936
2010-03-26,15.476737022399902,15.773226225832682,15.39371889934195,15.72974090137901,1277680,15.402414894104004,14.57936134338379,-0.019288285897168134
2010-03-29,15.37395191192627,15.524173517464254,15.350233742856336,15.472781637776166,934191,15.429296875,14.663564252853394,-0.006641264907768951
2010-03-30,15.235586166381836,15.417432443534267,15.168381189508086,15.369994612107865,1001556,15.440364456176757,14.746185684204102,-0.009000011599951563
2010-03-31,15.259308815002441,15.551845462197273,15.188151292928616,15.259308815002441,1545857,15.42534236907959,14.82564468383789,0.0015570551970589541
2010-04-01,15.524168968200684,15.6111395840294,15.223725845167749,15.259304596368452,1697274,15.373950576782226,14.89620885848999,0.01735728376752177
2010-04-06,15.733691215515137,15.769269975246583,15.52021865712646,15.52021865712646,1467036,15.425341415405274,14.976260948181153,0.013496519378501493
2010-04-07,15.654627799987793,15.773224676126517,15.654627799987791,15.745552473833326,1019301,15.481476593017579,15.059277868270874,-0.005025102783851376
2010-04-08,15.433249473571777,15.709972991829646,15.429295440270204,15.65462708176059,1013572,15.521009254455567,15.142097187042236,-0.014141398265386296
2010-04-09,15.536033630371094,15.662535567190709,15.453017017087353,15.50836142594318,943957,15.576354217529296,15.21681251525879,0.006659916757992379
2010-04-12,15.437199592590332,15.58742116617554,15.362089559808538,15.575562084163051,847728,15.558960342407227,15.269785022735595,-0.006361600401504908
2010-04-13,15.247450828552246,15.358139645071907,15.085370129496162,15.338374000410829,1604573,15.461712265014649,15.308130693435668,-0.012291657103997267
2010-04-14,15.551840782165527,15.67439014619641,15.279071368315256,15.279071368315256,1474707,15.441154861450196,15.353987503051759,0.019963334004873934
2010-04-15,15.50045108795166,15.654625191617235,15.464872332642553,15.551842958514076,613707,15.454595184326172,15.380869102478027,-0.0033044123157948135
2010-04-16,15.290932655334473,15.54393646839959,15.251401375051177,15.373949248742399,958322,15.405574989318847,15.399448823928832,-0.013516924857757462
2010-04-19,14.93910026550293,15.136759697939787,14.784926149485667,15.124899106538757,1244460,15.305955123901366,15.39075174331665,-0.0230092171460059
2010-04-20,15.101181983947754,15.101181983947754,14.231480119485903,14.626799011693844,2102247,15.276701354980469,15.3915424823761,0.010849496660725988
2010-04-21,14.970724105834961,15.156524443912813,14.911427184421097,15.101180047384526,834932,15.160478019714356,15.378101587295532,-0.008638918347680824
2010-04-22,14.725625038146973,15.069551965785186,14.539824722884005,14.903518796587951,1026858,15.005512809753418,15.355370426177979,-0.016371891296324104
2010-04-23,14.958867073059082,15.057696796980451,14.60703349718252,14.7098157465311,754673,14.93909969329834,15.336592817306519,0.015839194214703367
2010-04-26,15.164432525634766,15.354185407667154,15.06164877202023,15.116994682132134,957145,14.984166145324707,15.305758047103883,0.013742046879065217
2010-04-27,14.816547393798828,15.255351472008224,14.812594869608208,15.116990505014918,638749,14.927239227294923,15.272748565673828,-0.022940860546403874
2010-04-28,14.563549995422363,14.74539634821331,14.263108260725238,14.666332257601825,1005737,14.845804405212402,15.232228469848632,-0.01707532744655149
2010-04-29,15.045835494995117,15.140711171483156,14.527967275090479,14.662375740133273,1156562,14.90984649658203,15.222740936279298,0.03311592981960754
2010-04-30,15.203964233398438,15.350233309300823,15.061649190910655,15.10513451033991,1291066,14.958865928649903,15.219973707199097,0.010509801097846605
2010-05-03,15.16838550567627,15.227683942848762,15.057696698177647,15.196057707550926,535175,14.959656524658204,15.202184534072876,-0.002340095462998515
2010-05-04,14.844223022460938,15.354184718288808,14.737486748355908,15.172338403008444,1103761,14.965191650390626,15.157711124420166,-0.021370928573382075
2010-05-05,14.903521537780762,15.089320379196044,14.630750555326872,14.81655090476395,1222410,15.033185958862305,15.120155811309814,0.00399472004901158
2010-05-06,15.674391746520996,15.733688664444392,14.737485061510874,15.045834765194668,2524416,15.158897209167481,15.132212924957276,0.051724030913503194
2010-05-07,15.674391746520996,15.607186763248544,15.030021650539783,15.259305780949154,1815371,15.252982711791992,15.13913083076477,0.0
2010-05-10,16.461078643798828,16.5164230481424,15.539986397176712,15.539986397176712,2028160,15.511521339416504,15.190324783325195,0.050189309416261096
2010-05-11,16.78128433227539,16.832676201494056,15.844379144328506,15.887862948105619,1598203,15.898933601379394,15.267016458511353,0.01945229078880506
2010-05-12,17.76958465576172,17.955383511206797,16.65873801642929,16.65873801642929,2253669,16.472146224975585,15.377903652191161,0.05889300865879088
2010-05-13,17.79726219177246,17.96724948843931,17.386130055274855,17.74982433233731,1185854,16.896720314025877,15.492744207382202,0.0015575792314181935
2010-05-14,17.919801712036133,18.184664580995957,17.58377983127003,17.58377983127003,1878046,17.345802307128906,15.624187660217284,0.006885301735922056
2010-05-17,17.55215835571289,18.176761383454988,17.48890739710582,17.59959619766274,1741390,17.56401824951172,15.754840564727782,-0.02051603930842094
2010-05-18,17.79726219177246,17.91981162900416,17.52053858035975,17.57983703567046,1540305,17.767213821411133,15.889644575119018,0.013964313168345788
2010-05-19,17.34263801574707,17.591689320508227,17.168698259735503,17.441467731030823,2198470,17.681824493408204,16.008240270614625,-0.02554461304927902
2010-05-20,17.014524459838867,17.437515528434286,16.840583192588692,17.394030211621743,2062463,17.525276947021485,16.12268524169922,-0.018919472090132783
2010-05-21,16.78919792175293,16.978950855243028,16.611304075349004,16.868260513023774,2559141,17.299156188964844,16.214201784133913,-0.013243187525916356
2010-05-24,16.90383529663086,17.02243217161827,16.71012988245899,16.97499281841454,938487,17.169491577148438,16.301171922683714,0.006828043567787212
2010-05-25,16.049949645996094,16.567818041752524,15.931354256103946,16.567818041752524,1655094,16.820029067993165,16.36284203529358,-0.05051431439378462
2010-05-26,16.611299514770508,16.761521111382333,16.152729674396067,16.255511919642988,2950760,16.67376136779785,16.465229511260986,0.03497517943393991
2010-05-27,17.034292221069336,17.137074476123892,16.58362889625276,16.63897330343767,1506605,16.677714920043947,16.564652347564696,0.025464155042337788
2010-05-28,17.354501724243164,17.65889597493311,17.137075105147417,17.307062366610246,1406104,16.79077568054199,16.672179222106934,0.018797934132993577
2010-05-31,17.56401824951172,17.57587733354085,17.1766059216674,17.204278123083288,739479,16.922812271118165,16.791960859298705,0.01207274795886959
2010-06-01,17.40715980529785,17.63641294893524,17.157797032866476,17.523797800275844,1313495,17.194254302978514,16.920107698440553,-0.008930669621584286
2010-06-02,17.459447860717773,17.535865071689756,17.089425743253653,17.334765694563654,1112106,17.36388397216797,17.047904014587402,0.0030038246333561336
2010-06-03,17.897844314575195,17.986328530241735,17.696744940254128,17.696744940254128,866469,17.53659439086914,17.15907664299011,0.025109411096772227
2010-06-04,17.8334903717041,18.376458001546307,17.785226957427664,17.89382079024936,1230009,17.632392120361327,17.267031574249266,-0.003595625358003951
2010-06-07,17.7570743560791,18.04665639532628,17.463467936118754,17.620326727949518,766530,17.671003341674805,17.33183135986328,-0.004284972488966421
2010-06-08,17.753047943115234,18.002410673396824,17.616300342457702,17.930016328828554,773979,17.74018096923828,17.380419540405274,-0.00022674979465231448
2010-06-09,18.541357040405273,18.69017164468686,17.857620566907293,18.01849910538549,1674647,17.956562805175782,17.41900815963745,0.04440415526482888
2010-06-10,19.01595687866211,19.184881155652512,18.420702898073404,18.501142956913284,1679877,18.180185317993164,17.479942893981935,0.025596823211083697
2010-06-11,18.814855575561523,19.21705429438424,18.621800374638582,19.144658402254844,902542,18.376458358764648,17.524695587158202,-0.010575397513981621
2010-06-14,18.702238082885742,18.903337417110322,18.62582088821622,18.83094153404818,1280755,18.565491104125975,17.582199573516846,-0.005985562430894209
2010-06-15,18.464941024780273,18.694194145757255,18.41265476767105,18.53733690869576,1435915,18.707869720458984,17.615583515167238,-0.012688163686816578
2010-06-16,18.42070198059082,18.702241405374476,18.275910188744,18.501142035424213,1128069,18.683738708496094,17.669486713409423,-0.002395839993752702
2010-06-17,18.682130813598633,18.79474596400883,18.34428382810169,18.505162395221063,965843,18.6169734954834,17.752867031097413,0.014192121086550769
2010-06-18,18.790725708007812,18.863121604273694,18.617780126291148,18.682131863608994,701725,18.612147521972656,17.852943420410156,0.005812768120118994
2010-06-21,18.97171401977539,19.168792079430737,18.879208492758867,18.903340969737005,956757,18.666042709350585,17.95633735656738,0.009631789350767361
2010-06-22,18.863121032714844,19.18487970955467,18.69017545623849,18.69017545623849,1607721,18.7456787109375,18.09699592590332,-0.005723941808702837
2010-06-23,18.943557739257812,19.064218574014532,18.52527226650859,18.830942596702204,1399815,18.8502498626709,18.213608837127687,0.004264231057175882
2010-06-24,18.56951141357422,19.064217116003203,18.541357630088488,19.064217116003203,846521,18.827725982666017,18.29036979675293,-0.019745305017781156
2010-06-25,18.41668128967285,18.657999928049012,18.219603225394682,18.513208131316723,550952,18.752917098999024,18.343478775024415,-0.008230163976724159
2010-06-28,18.754526138305664,18.82289918205258,18.275908695012024,18.38048121802841,576342,18.709479522705077,18.40300416946411,0.018344502102138227
2010-06-29,18.468963623046875,18.613755400964543,18.37645810588087,18.557447828277958,1091110,18.630648040771483,18.456094360351564,-0.015226325269585672
2010-06-30,18.472986221313477,18.67810688109963,18.283952343317377,18.621799309168775,1112792,18.536533737182616,18.506771278381347,0.00021780313983521538
2010-07-01,17.439332962036133,18.368410821785737,17.278452895224987,18.368410821785737,1487509,18.310498046875,18.483845710754395,-0.05595485466690553
2010-07-02,16.538410186767578,17.568039415608478,16.534388874827147,17.479555210256112,1229741,17.934843826293946,18.41909170150757,-0.05166039189857674
2010-07-05,16.671140670776367,16.888328392354254,16.614833083908028,16.68320614388625,614043,17.518166732788085,18.364795017242432,0.008025589068711536
2010-07-06,16.803863525390625,17.053227858644135,16.699292523965905,16.727446314128965,618015,17.185146713256835,18.3173357963562,0.007961234161194097
2010-07-07,17.443361282348633,17.491626242345337,16.8038651379254,16.952679796515273,1331965,16.979221725463866,18.26243600845337,0.03805659073532275
2010-07-08,17.77718162536621,17.921973392900036,17.49966355950432,17.576082289183937,892328,17.04679145812988,18.200497245788576,0.01913738628777817
2010-07-09,17.962194442749023,17.966215754797705,17.74098545767963,17.833490977462603,642609,17.331548309326173,18.15786418914795,0.010407319972408846
2010-07-12,17.49161720275879,17.934035034222603,17.459440579389714,17.69673780680616,1304087,17.495643615722656,18.0973331451416,-0.026198204316856044
2010-07-13,17.728919982910156,17.728919982910156,17.455424735677145,17.55999572584679,947849,17.68065490722656,18.060532093048096,0.013566657525179604
2010-07-14,17.535863876342773,17.83751292146977,17.374985306168206,17.753051557058143,588453,17.699155426025392,18.016290187835693,-0.010889332613237546
2010-07-15,16.731464385986328,17.576082530088232,16.634937562484865,17.576082530088232,1146378,17.490011978149415,17.918756866455077,-0.04587167738235254
2010-07-16,16.590694427490234,17.004958548896354,16.425793041217947,16.823970382554794,1095798,17.215711975097655,17.808755302429198,-0.008413487023526622
2010-07-19,16.445903778076172,16.795816200046715,16.30111200780803,16.441882466353704,910663,17.00656929016113,17.682464790344238,-0.008727220554080595
2010-07-20,16.003488540649414,16.622874980387195,15.774235377181068,16.622874980387195,1118029,16.661483001708984,17.539483165740968,-0.026901241999028103
2010-07-21,15.943158149719238,16.321225955350325,15.806410513818594,16.08392863229528,961012,16.34294185638428,17.389463186264038,-0.0037698274833599665
2010-07-22,16.361446380615234,16.66309546354064,15.798367478781183,15.81043448539947,1786031,16.268938255310058,17.27905993461609,0.02623622164240791
2010-07-23,16.848102569580078,16.884300512386766,16.32926590077297,16.437859729193033,911852,16.32041988372803,17.20063099861145,0.029744081155405944
2010-07-26,17.10550880432129,17.13768543410605,16.819948119179227,16.916476474267355,797969,16.45234088897705,17.118180131912233,0.015278054824165777
2010-07-27,16.248830795288086,17.101491751459612,16.20056583859168,17.09344759201021,936872,16.501409339904786,17.00717349052429,-0.050081995153326564
2010-07-28,17.30259132385254,17.69272462294309,16.972788454158085,17.037140196189526,1904001,16.773295974731447,16.948653745651246,0.06485146788961749
2010-07-29,16.78777313232422,17.05322419270209,16.602760578396605,16.920497895380073,1280469,16.858561325073243,16.91607575416565,-0.029753820216432914
2010-07-30,16.659074783325195,16.944637118345227,16.490152011364152,16.743537703572493,732871,16.820755767822266,16.92210898399353,-0.0076661953902164015
2010-08-02,16.956697463989258,17.004960879343532,16.72342301122167,16.72342301122167,474152,16.79099349975586,16.936386823654175,0.017865498806810542
2010-08-03,16.389596939086914,17.000939143994255,16.357420306807768,16.97278535788314,1005618,16.819146728515626,16.91567349433899,-0.03344404334079132
2010-08-04,16.059795379638672,16.474059579747912,15.886849803341992,16.45797126235604,1410259,16.57058753967285,16.846495199203492,-0.02012261562465345
2010-08-05,16.204586029052734,16.24882813163862,15.557045875058478,16.128167293943918,1072859,16.453950119018554,16.767865419387817,0.00901572193115463
2010-08-06,15.806412696838379,16.325249522435467,15.77825890328815,16.196546027843944,644751,16.28341770172119,16.660076332092284,-0.02457164481094931
2010-08-09,15.947179794311523,16.144256307089492,15.89891484344372,15.89891484344372,385191,16.081514167785645,16.58285446166992,0.008905695439756611
2010-08-10,16.0437068939209,16.112081474985807,15.701838591395486,15.806409584812764,803832,16.01233615875244,16.49859380722046,0.006052926025440941
2010-08-11,15.569112777709961,15.975334362225775,15.569112777709961,15.975334362225775,607438,15.9141996383667,16.40025625228882,-0.029581325522143875
2010-08-12,15.557051658630371,15.746085609313134,15.380084716762944,15.59324961654267,598433,15.784692764282227,16.34153561592102,-0.0007746824916611272
2010-08-13,15.717926025390625,15.810431542825674,15.464540413297755,15.593243875317498,564331,15.766995429992676,16.29789719581604,0.010340929007008004
2010-08-16,15.52889347076416,15.810432893330914,15.404211310040854,15.685750732607607,390681,15.683338165283203,16.25204668045044,-0.012026558358978368
2010-08-17,15.967289924621582,15.995443713045102,15.516827775578882,15.528893246541418,501101,15.66805477142334,16.250236749649048,0.028231016890081673
2010-08-18,16.035663604736328,16.2246975066907,15.842608390391348,15.959246395183042,590456,15.761364936828613,16.2548620223999,0.004282109264472922
2010-08-19,16.007511138916016,16.39362159953471,15.98740150676711,16.16839126464043,828998,15.851456832885741,16.237165260314942,-0.0017556158893229368
2010-08-20,15.826519012451172,15.886849434135444,15.589221706368114,15.87880527562645,584731,15.873175430297852,16.186086082458495,-0.011306700016895932
2010-08-23,15.74608325958252,15.886852222531209,15.645533561971561,15.798367997668246,339312,15.916613388061524,16.11811480522156,-0.0050823401409603175
2010-08-24,15.488675117492676,15.649555251246808,15.283554404509484,15.52889591806454,552809,15.820890426635742,16.080107021331788,-0.016347439413747167
2010-08-25,15.581185340881348,15.649558414272814,15.339865091475467,15.388128527649853,604141,15.729994773864746,15.994036722183228,0.005972765435837246
2010-08-26,15.689773559570312,15.854674996179796,15.553025914508796,15.79836741308386,420994,15.666447257995605,15.939136743545532,0.006969188563854312
2010-08-27,15.553024291992188,15.701838928097228,15.2031118233519,15.685750610529157,733577,15.611748313903808,15.883834218978881,-0.008715821618388575
2010-08-30,15.195068359375,15.444432690283259,15.106585677237485,15.291596734930854,726075,15.501545333862305,15.795752763748169,-0.023015197938158538
2010-08-31,15.597267150878906,15.597267150878906,14.961793918936936,15.038211129673472,837398,15.523263740539551,15.756136274337768,0.02646903468886075
2010-09-01,16.232744216918945,16.232744216918945,15.4082369632806,15.629446001925029,799089,15.65357551574707,15.764783716201782,0.04074284680084039
2010-09-02,16.369489669799805,16.43384140936456,16.136213654961004,16.220676559731274,477964,15.789518737792969,15.773028898239136,0.008424050243971193
2010-09-03,16.58265495300293,16.671139172567912,16.240786615301644,16.349380466331432,639096,15.995444869995117,15.811841011047363,0.013022109271762838
2010-09-06,16.518299102783203,16.610804611923534,16.35741902255106,16.610804611923534,298556,16.260091018676757,15.840396976470947,-0.003880913545033504
2010-09-07,16.365467071533203,16.4619954494792,16.240786437258333,16.43786297142607,317634,16.413731002807616,15.856484985351562,-0.009252286225053807
2010-09-08,16.10805892944336,16.272960348394342,15.898915404435655,16.216652771328114,843710,16.3887939453125,15.883432292938233,-0.015728737894538325
2010-09-09,16.49014663696289,16.49014663696289,15.991419575792218,16.14827835697627,701115,16.41292533874512,15.930087041854858,0.023720282449496644
2010-09-10,16.40166473388672,16.594719952127093,16.260895783378057,16.445906842408437,714954,16.376727294921874,15.964273977279664,-0.005365743860508698
2010-09-13,16.289047241210938,16.51830037593853,16.204585882998934,16.41372938971409,513967,16.330876922607423,16.002281665802002,-0.006866223307388286
2010-09-14,16.06381607055664,16.204586540891412,15.782278198419764,15.93511260493226,1195754,16.27054672241211,16.007107973098755,-0.013827154364465688
2010-09-15,16.08795166015625,16.268941423186334,15.782281253690599,16.04370954760816,956259,16.266525268554688,16.00972237586975,0.0015024816951090258
2010-09-16,15.60531234741211,16.075885717537194,15.561070236157054,16.027620759295356,797700,16.089558410644532,15.989612436294555,-0.030000047423032417
2010-09-17,15.593246459960938,15.874785905145282,15.54096019039054,15.738038262299545,1760020,15.927874755859374,15.977948808670044,-0.0007731910251173035
2010-09-20,16.405683517456055,16.490144866842847,15.577153735225224,15.577153735225224,2153005,15.951202011108398,16.01092882156372,0.0521018544522609
2010-09-21,17.350852966308594,18.082854532150037,16.598741770820904,16.598741770820904,2386146,16.20860939025879,16.104037714004516,0.05761231757560448
2010-09-22,17.29454231262207,17.559993365817252,17.153773395876943,17.322696095971096,1585143,16.449927520751952,16.189705562591552,-0.0032454112657093193
2010-09-23,17.16181755065918,17.479554887404632,16.988873523621773,17.374983901955705,1563520,16.761228561401367,16.263307762145995,-0.007674372617887948
2010-09-24,17.250301361083984,17.294543461934317,17.004959917653018,17.133663374163323,1096841,17.092639541625978,16.348171615600585,0.005155853111922015
2010-09-27,17.27845573425293,17.415203353231636,17.09344470100711,17.214104003808025,748949,17.26719398498535,16.45234098434448,0.0016321090617268386
2010-09-28,17.141706466674805,17.274432760977284,17.008981706638455,17.13366230935955,510743,17.225364685058594,16.529562950134277,-0.00791443805403469
2010-09-29,16.94060707092285,17.495641649394717,16.94060707092285,17.391070673234047,1052393,17.15457763671875,16.56495609283447,-0.011731585542134382
2010-09-30,16.58667755126953,16.848105824927007,16.58667755126953,16.77973277211808,1648688,17.03954963684082,16.57581548690796,-0.02089237523611598
2010-10-01,16.26089096069336,16.70733169170961,16.216648865293042,16.490144060253158,1092882,16.841667556762694,16.559727287292482,-0.019641461622990075
2010-10-04,16.281002044677734,16.482101380507647,16.051748924572927,16.478080068868163,703027,16.642176818847656,16.547862434387206,0.0012367762647809144
2010-10-05,16.924524307250977,17.03713946742222,16.28904953938983,16.28904953938983,1540928,16.59874038696289,16.575815296173097,0.039525961658091635
2010-10-06,16.763643264770508,17.093446102117102,16.73951078852573,16.95669847192951,585346,16.563347625732423,16.608594512939455,-0.00950579405127161
2010-10-07,16.482105255126953,16.836040598985377,16.421776360755548,16.71940258856084,674436,16.542433166503905,16.608192443847656,-0.01679455982192235
2010-10-08,16.27698516845703,16.530369295977323,16.132193361721672,16.44993076713909,970791,16.545652008056642,16.60195846557617,-0.012445017398861502
2010-10-11,16.566564559936523,16.634939139475982,16.19251963130997,16.25687136450022,479265,16.602764511108397,16.615834331512453,0.01779072650632285
2010-10-12,16.248830795288086,16.32122669606616,16.14828110357038,16.172412047652045,4112489,16.46762580871582,16.625085067749023,-0.019179218690688837
2010-10-13,16.329267501831055,16.3533999774904,16.168388933567844,16.276982772635353,1343653,16.38075065612793,16.637150859832765,0.004950307351732297
2010-10-14,16.333293914794922,16.482107044856626,16.285030487203745,16.413733983624684,1083627,16.350988388061523,16.673549938201905,0.0002465764593184705
2010-10-15,16.031639099121094,16.441881923240842,15.971308685413483,16.40970529345914,1407593,16.301919174194335,16.69546957015991,-0.01846870675611767
2010-10-18,16.156326293945312,16.25687600162762,15.935117243897588,16.003491842940285,748518,16.219871520996094,16.683001708984374,0.0077775699698139356
2010-10-19,16.27698516845703,16.31318312014087,16.091972563035963,16.091972563035963,1014179,16.22550239562988,16.6293083190918,0.007468212285173692
2010-10-20,16.297088623046875,16.445901686108016,16.152296871196675,16.27295615298317,987937,16.219066619873047,16.579435634613038,0.0012350846536863802
2010-10-21,17.198017120361328,17.286501332444363,16.305136977837563,16.490148026496268,2742847,16.39201126098633,16.581245613098144,0.055281560906552674
2010-10-22,17.198017120361328,17.270413014926284,16.679181921667695,17.09344612502662,1461199,16.625286865234376,16.57863140106201,0.0
2010-10-25,17.568038940429688,17.636411981431685,17.149751933689398,17.18997272333726,949145,16.90762939453125,16.59311056137085,0.021515376887855098
2010-10-26,17.459447860717773,17.596195498534183,17.32270022290136,17.49564580997113,885698,17.1441219329834,16.608997631073,-0.0061811725304189435
2010-10-27,17.77718162536621,17.77718162536621,17.32671954191245,17.443355990855874,1326904,17.440140533447266,16.650826358795165,0.018198385606643885
2010-10-28,17.95817756652832,18.11503485769963,17.773164946996307,17.785231954655664,1506485,17.592172622680664,16.719401359558105,0.010181363107853114
2010-10-29,18.324172973632812,18.420699800596285,17.84153423601669,17.9099072772603,1095926,17.81740379333496,16.822565460205077,0.02038043146352786
2010-11-01,18.806814193725586,18.82290251307771,18.416682422169313,18.49712248466336,1136801,18.06515884399414,16.94885606765747,0.026339045193868316
2010-11-02,18.863121032714844,18.96367071511894,18.525274038466428,18.682131297534195,814401,18.345893478393556,17.045785903930664,0.0029939594451910967
2010-11-03,18.887250900268555,18.931493003492523,18.69821855140202,18.907360528752275,727554,18.567907333374023,17.151966285705566,0.0012792086480206688
2010-11-04,18.581581115722656,18.983779834529354,18.529294852683208,18.983779834529354,997792,18.69258804321289,17.25694007873535,-0.01618392142720737
2010-11-05,18.62984848022461,18.62984848022461,18.404616597628223,18.581585053334912,724866,18.75372314453125,17.37458324432373,0.0025975918949712185
2010-11-08,18.493093490600586,18.662017719114445,18.452874239855703,18.657994873480316,913560,18.69097900390625,17.470909690856935,-0.007340638855393156
2010-11-09,18.259822845458984,18.525273944285612,18.07883311119847,18.525273944285612,908937,18.570319366455077,17.57145929336548,-0.012613933156189638
2010-11-10,18.151229858398438,18.25982370406098,18.062745643206785,18.25982370406098,696872,18.423115158081053,17.66255741119385,-0.005947099705162384
2010-11-11,18.010456085205078,18.17938032567627,17.89784094773507,18.15122654130877,384768,18.30889015197754,17.746415519714354,-0.007755605228492279
2010-11-12,17.921977996826172,18.014483531121563,17.696746130107027,17.909910990254378,662770,18.167316055297853,17.84093246459961,-0.004912595658895458
2010-11-15,18.151229858398438,18.191449119340213,17.668591055764853,17.74500826526081,427637,18.098943328857423,17.940677642822266,0.012791660697991203
